icp;tc;ois;usd_loc;libor;inflation;real
3,71;553,42;0,122;0,027316916;0,5551;2,479130548;1
3,7;557,11;0,127;0,028754167;0,5551;2,451738558;0,91
3,7;555,54;0,118;0,02644841;0,5556;2,47881817;0,78
3,73;552,07;0,1138;0,024477123;0,5521;2,56684492;0,83
3,735;545,51;0,12;0,02710744;0,553;2,448036423;0,735
3,695;550,1;0,115;0,022081415;0,553;2,880023791;0,615
3,65;544,09;0,115;0,022584302;0,5485;2,792979808;0,65
3,68;549,13;0,112;0,02172614;0,546;2,814673956;0,68
3,71;549,66;0,1135;0,021898658;0,5465;2,832490965;0,79
3,73;555,98;0,115;0,021504809;0,5455;2,917138187;0,87
3,74;556,31;0,117;0,021757586;0,5465;2,938768048;0,9
3,74;557,26;0,127;0,023856891;0,5465;2,909243265;0,88
3,74;557,36;0,12;0,022541944;0,5465;2,909243265;0,88
3,8;557,93;0,1185;0,022294731;0,5465;2,904733428;0,95
3,79;562,25;0,1235;0,023276805;0,5483;2,909121379;0,95
3,755;562,88;0,126;0,023580783;0,5483;2,929749989;0,945
3,73;559,64;0,131;0,024558749;0,5495;2,931114246;0,92
3,72;560,43;0,1305;0,024597681;0,5495;2,915305353;0,92
3,705;560,91;0,131;0,024820689;0,5495;2,900181333;0,935
3,68;561,63;0,133;0,025712646;0,549;2,839731105;0,87
3,66;564,85;0,127;0,024868154;0,549;2,803706285;0,87
3,665;564,57;0,129;0,02521131;0,5475;2,801421276;0,875
3,66;562,7;0,1305;0,025333327;0,547;2,817770465;0,89
3,645;568,15;0,133;0,026482292;0,547;2,747156472;0,895
3,65;566,79;0,133;0,026679436;0,5436;2,709907385;0,95
3,69;565,33;0,133;0,027297991;0,5436;2,648502607;1,01
3,79;554,99;0,128;0,029868298;0,5421;2,3231588;0,83
3,84;554,99;0,1285;0,02633701;0,5402;2,635671233;0,8
3,85;551,2;0,133;0,027253925;0,5377;2,623992736;0,75
3,875;548,67;0,129;0,025953344;0,5392;2,680070803;0,835
3,855;551,21;0,126;0,024508178;0,5371;2,761306913;0,805
3,84;553,63;0,125;0,02394472;0,5346;2,790803207;0,8
3,88;550,93;0,125;0,024832778;0,5346;2,690999773;0,87
3,86;547,95;0,122;0,023080505;0,5346;2,825813328;0,76
3,835;553,02;0,1245;0,024516624;0,5346;2,714798715;0,745
3,835;551,8;0,1265;0,024863869;0,5336;2,714798715;0,745
3,81;552,09;0,128;0,023676884;0,5341;2,887407004;0,76
3,79;553,86;0,13;0,024125319;0,5354;2,885018844;0,69
3,795;554,35;0,129;0,023846997;0,5354;2,896238896;0,685
3,78;555,5;0,1295;0,023590425;0,5354;2,939086525;0,67
3,76;551,2;0,129;0,023433127;0,5354;2,9473915;0,64
3,755;549,06;0,1315;0,024957745;0,5344;2,815703047;0,615
3,71;549,84;0,132;0,026595109;0,5344;2,652397519;0,58
3,71;552,16;0,132;0,026511583;0,5345;2,6612519;0,66
3,75;550,11;0,1313;0,025804977;0,535;2,722168661;0,77
3,765;553,15;0,135;0,026004708;0,534;2,772190378;0,865
3,76;551,67;0,13;0,025740105;0,5345;2,699483922;0,88
3,72;549,69;0,1375;0,029270868;0,5335;2,50611801;0,86
3,7;549,99;0,1405;0,030011668;0,5351;2,505077349;0,96
3,695;554,2;0,1445;0,029132554;0,5366;2,661582603;0,905
3,67;554,81;0,145;0,030400087;0,5396;2,573742621;0,97
3,675;554,41;0,1465;0,029477549;0,5401;2,68423437;1,095
3,67;556,69;0,155;0,031560765;0,5446;2,674618303;1,13
3,675;555,43;0,162;0,032558604;0,5466;2,719686591;1,075
3,705;560,03;0,1665;0,03292082;0,5506;2,78470885;1,055
3,705;558,52;0,163;0,032465525;0,5506;2,764403121;1,045
3,67;556,95;0,158;0,032370416;0,5456;2,663073631;1,01
3,705;556,1;0,159;0,031076597;0,5471;2,799177157;1,015
3,705;552,55;0,162;0,029496708;0,5471;3,004748895;1,045
3,71;551,89;0,16;0,030584849;0,5471;2,862070733;1,06
3,7;550,29;0,159;0,031978259;0,5471;2,720251263;1,13
3,68;549,66;0,158;0,031827693;0,5461;2,710966164;1,14
3,655;551,66;0,16;0,032386673;0,5451;2,692959575;1,125
3,64;552,95;0,157;0,034539062;0,5451;2,477794597;1,13
3,67;552,52;0,161;0,032258067;0,5462;2,726084028;1,17
3,69;551,88;0,166;0,033091704;0,5467;2,74244563;1,28
3,69;548,71;0,171;0,034242191;0,5467;2,730131949;1,3
3,685;549,37;0,175;0,039217672;0,5532;2,468530017;1,295
3,655;550,4;0,1775;0,038269927;0,5562;2,57971485;1,275
3,62;553,37;0,173;0,04330356;0,5562;2,222048235;1,4
3,595;553,31;0,162;0,034523316;0,5572;2,614650342;1,435
3,585;552,93;0,152;0,030911499;0,5492;2,700561391;1,445
3,52;554,38;0,148;0,03024184;0,5497;2,690166976;1,36
3,555;553,65;0,152;0,031260426;0,5519;2,683546309;1,425
3,525;557,65;0,159;0,033112742;0,5519;2,650100708;1,355
3,525;559,9;0,163;0,034130288;0,5549;2,650100708;1,355
3,48;564,42;0,157;0,041263441;0,5544;2,109392682;1,31
3,5;567,7;0,163;0,042733341;0,5529;2,108955139;1,27
3,505;564,7;0,168;0,035488988;0,5521;2,61356565;1,145
3,475;564,67;0,165;0,042540483;0,5561;2,156921916;1,125
3,44;563,54;0,165;0,0411422;0,5536;2,220202104;1,12
3,46;563,42;0,17;0,035373158;0,5571;2,677369102;1,13
3,48;563,06;0,1725;0,044384177;0,5601;2,176839962;1,26
3,47;563,65;0,177;0,046307984;0,5636;2,154211688;1,24
3,48;565,77;0,1805;0,039191562;0,5646;2,600312309;1,26
3,425;572,33;0,189;0,041329597;0,5686;2,600204426;1,225
3,39;572,11;0,184;0,040110392;0,5796;2,658822198;1,29
3,345;573,64;0,172;0,036898122;0,5781;2,694803848;1,265
3,285;571,52;0,17;0,035459724;0,5621;2,694803848;1,195
3,225;577;0,174;0,03575352;0,5604;2,727272727;1,065
3,16;577,29;0,1725;0,035273388;0,5559;2,718557949;0,95
3,12;577,23;0,17;0,03496236;0,5554;2,700561391;0,87
3,12;575,9;0,171;0,037244497;0,554;2,543570419;0,87
3,12;574,66;0,1695;0,033259445;0,5545;2,825896516;0,81
3,115;576,14;0,165;0,032094087;0,5553;2,854871704;0,745
3,125;575,87;0,1595;0,031125431;0,5553;2,845594301;0,835
3,07;577,73;0,158;0,030483471;0,5508;2,854871704;0,73
3,07;577,19;0,156;0,030086676;0,5506;2,854871704;0,73
3,095;576,69;0,1625;0,030268917;0,5511;2,958604401;0,765
3,1;580,68;0,162;0,030230537;0,5521;2,958604401;0,74
3,065;584,39;0,178;0,032923004;0,5561;3,006584669;0,665
3,075;581,93;0,1725;0,032343458;0,5646;3,011227156;0,635
3,075;583,02;0,179;0,033415528;0,5656;3,02980095;0,525
3,075;583,15;0,182;0,033926374;0,5656;3,034193988;0,545
3,045;586,19;0,1825;0,033314474;0,5646;3,092934899;0,455
2,975;590,17;0,18;0,031588027;0,5626;3,20589819;0,355
2,995;593,52;0,185;0,032266934;0,5631;3,228490848;0,275
2,98;587,48;0,181;0,032719514;0,5656;3,128823961;0,25
2,925;591,38;0,18;0,032457106;0,5646;3,13114788;0,125
2,95;589,2;0,1875;0,033091644;0,5621;3,184905206;0,17
3;588,6;0,1865;0,032862362;0,5656;3,209884909;0,18
3;593,19;0,195;0,033492603;0,5641;3,284292319;0,23
3,045;586,4;0,184;0,032150056;0,5691;3,257051864;0,265
3,105;586,8;0,1995;0,046888032;0,5626;2,393760086;0,215
3,1;591,35;0,207;0,041617195;0,5737;2,853529646;0,05
3,085;590,58;0,2115;0,043620617;0,5807;2,815596371;0,025
3,065;589,41;0,2125;0,043725771;0,5822;2,829395521;-0,025
3,14;592,33;0,213;0,045173276;0,5862;2,764036884;-0,01
3,125;596,23;0,202;0,041748834;0,5847;2,829046673;0,015
3,15;591,28;0,202;0,041698314;0,5827;2,822785567;0,02
3,175;596,9;0,212;0,044049685;0,5827;2,804387787;0,045
3,175;597,2;0,212;0,044238675;0,5852;2,804387787;0,045
3,175;596,2;0,2095;0,04367964;0,5847;2,804387787;0,045
3,21;601,03;0,202;0,042204329;0,5817;2,784155124;0,09
3,19;599,7;0,203;0,042123763;0,5812;2,80087985;0,07
3,19;598,32;0,208;0,043532632;0,5827;2,784155124;0,07
3,19;598,35;0,193;0,039489079;0,5822;2,845460147;0,06
3,185;598,6;0,201;0,041115615;0,5777;2,824175209;0,075
3,165;602,22;0,2055;0,042748898;0,5802;2,789103454;0,045
3,155;598,31;0,2;0,04128765;0,5786;2,802775143;0,045
3,16;597,67;0,183;0,037831548;0,5776;2,793985574;0,06
3,155;597,11;0,19;0,039814772;0,5681;2,711028959;0,055
3,155;597,65;0,201;0,04247306;0,5691;2,693215427;0,035
3,135;598,44;0,191;0,041806905;0,5718;2,612338783;0,005
3,125;595,78;0,185;0,040124044;0,5713;2,634093896;0,005
3,125;595,99;0,161;0,042932697;0,5673;2,127406526;-0,045
3,11;592,99;0,1625;0,035460928;0,55055;2,522899998;-0,09
3,07;592,15;0,157;0,033556556;0,55255;2,585198254;-0,1
3,03;588,75;0,145;0,031671384;0,5473;2,505684605;-0,12
3,01;588,02;0,145;0,032946572;0,54205;2,385597235;-0,01
2,95;587,68;0,137;0,032724116;0,5444;2,279138744;0,07
2,97;590,6;0,152;0,036764306;0,54465;2,251825428;0,3
3,035;586,52;0,151;0,035897386;0,5469;2,300498962;0,455
3,04;585,7;0,1395;0,034311778;0,54715;2,224525505;0,51
3,05;582,85;0,147;0,037409317;0,54115;2,126450232;0,62
3,05;584,82;0,142;0,035981428;0,5421;2,139387006;0,67
3,05;584;0,15;0,038039145;0,5436;2,143581326;0,75
3,025;584,3;0,1425;0,035332816;0,54255;2,188146426;0,665
2,99;584,59;0,144;0,037740947;0,5418;2,067229511;0,67
3,01;578,94;0,1465;0,036867238;0,54155;2,151966881;0,67
3;575,22;0,17;0,042360581;0,5418;2,174332774;0,72
2,99;577,07;0,1705;0,043060665;0,5558;2,20070684;0,76
2,99;578,06;0,178;0,044793063;0,5538;2,20070684;0,76
2,995;582,59;0,184;0,046374388;0,5558;2,205251766;0,785
3;586,04;0,1835;0,049603485;0,5558;2,056091421;0,8
2,995;589,46;0,19;0,051957309;0,5578;2,039790009;0,815
2,98;591,48;0,202;0,056984077;0,5578;1,977317261;0,84
3,04;587,85;0,1875;0,054646215;0,5663;1,943066885;0,54
3,035;586,91;0,199;0,056396101;0,5563;1,962967271;0,755
3,035;591,19;0,197;0,057953018;0,5643;1,918227965;0,825
3,03;593,83;0,206;0,062605543;0,5638;1,855152032;0,86
3,025;594,02;0,202;0,062560473;0,5663;1,828512397;0,865
3,02;594,9;0,1995;0,063161105;0,5633;1,779233425;0,9
3,01;595,37;0,1965;0,059180803;0,56105;1,862873072;0,88
3;598,2;0,199;0,060979249;0,56105;1,830933489;0,93
2,96;600,9;0,211;0,060651244;0,5628;1,957928504;0,91
2,945;599,09;0,204;0,057869166;0,5618;1,980453623;1,005
2,93;594,53;0,206;0,058036197;0,5643;2,002987882;0,94
2,925;595,63;0,207;0,058317926;0,5643;2,002987882;1,075
2,905;598,87;0,204;0,0570573;0,5646;2,018644424;1,055
2,875;599,08;0,2055;0,057727698;0,5646;2,00987228;0,995
2,825;601,04;0,201;0,059862022;0,5646;1,895769584;0,995
2,805;608,25;0,2;0,06383678;0,5646;1,768886199;1,065
2,785;613,74;0,203;0,066671664;0,5626;1,712988595;1,105
2,835;614;0,219;0,072748571;0,5648;1,700256072;1,365
2,88;610,3;0,229;0,076811195;0,5703;1,700256072;1,4
2,89;608,52;0,222;0,074979297;0,575;1,702469947;1,39
2,89;611,88;0,2695;0,102174185;0,5766;1,52087046;1,49
2,89;610,5;0,265;0,105085544;0,6031;1,52087046;1,49
2,915;613,8;0,2665;0,076346418;0,5981;2,087768545;1,715
2,865;615,8;0,25;0,074118481;0,6026;2,032556485;1,775
2,8;615,88;0,2625;0,081622646;0,6003;1,930576356;1,78
2,78;618,78;0,237;0,073995877;0,6013;1,92589243;1,84
2,79;619,08;0,2495;0,078733808;0,5978;1,89437173;1,94
2,83;620,29;0,24;0,073845801;0,5993;1,947734314;2,1
2,85;617,32;0,262;0,07685338;0,6053;2,063521476;2,2
2,895;614,68;0,278;0,076581996;0,6053;2,197297117;2,205
2,88;611,3;0,288;0,081008035;0,6168;2,192849147;1,99
2,88;609,68;0,297;0,081799078;0,6223;2,259476569;1,76
2,92;609,06;0,3035;0,083672669;0,6278;2,27717488;1,68
2,9;609,33;0,304;0,081872076;0,6288;2,334803395;1,69
2,9;609,3;0,302;0,081333444;0,6288;2,334803395;1,69
2,92;607,95;0,304;0,077557887;0,6288;2,464677772;1,68
2,935;607,06;0,302;0,077774712;0,6288;2,441636801;1,715
2,92;606,09;0,294;0,075034171;0,6288;2,463773487;1,57
2,92;606,45;0,297;0,075799825;0,6288;2,463773487;1,57
2,92;606,6;0,299;0,076310262;0,6288;2,463773487;1,57
2,925;613,41;0,303;0,07796697;0,6328;2,459225989;1,715
2,91;617;0,299;0,078907984;0,6338;2,401609968;1,6
2,835;616,63;0,288;0,079006224;0,6283;2,290330949;1,445
2,83;615,2;0,285;0,078090628;0,6273;2,289397644;1,35
2,8;612,76;0,284;0,080899053;0,6289;2,207783578;1,28
2,79;614,75;0,26;0,061118444;0,6264;2,664727511;1,27
2,775;615,4;0,258;0,063391488;0,6209;2,527030144;1,255
2,785;618,92;0,253;0,062703439;0,6224;2,511300854;1,285
2,75;626,15;0,24;0,055926777;0,6224;2,670920959;1,25
2,73;625,8;0,2115;0,046441113;0,6149;2,800349579;1,28
2,74;628,1;0,24;0,050964704;0,6099;2,872105392;1,1
2,715;628,1;0,228;0,047911114;0,6119;2,911917291;0,975
2,715;628,84;0,2465;0,053774854;0,6159;2,823240589;1,015
2,74;628,04;0,25;0,056826155;0,6219;2,735976077;1,02
2,76;624,3;0,257;0,059392795;0,6229;2,695365667;1
2,78;625,6;0,25;0,059780871;0,6219;2,600748329;1
2,83;624,1;0,265;0,063645578;0,6214;2,587312503;1,02
2,82;623,15;0,261;0,06024849;0,6224;2,696273389;0,93
2,805;623,91;0,246;0,05456991;0,6179;2,785480118;0,895
2,815;627,6;0,262;0,057249479;0,6204;2,839236328;0,885
2,82;634,76;0,244;0,050722949;0,6209;2,986805858;0,89
2,865;630,4;0,243;0,048848452;0,6194;3,081248117;0,875
2,89;627,89;0,267;0,051481466;0,61815;3,205931457;0,8
2,895;626,78;0,263;0,052294885;0,6254;3,145244491;0,735
2,91;624,1;0,277;0,05497699;0,629;3,169198631;0,62
3,035;626,9;0,336;0,064136122;0,6315;3,308338476;0,485
3,03;623,83;0,334;0,066674688;0,656;3,286164626;0,28
3;625,46;0,338;0,071206073;0,6636;3,14996728;0,21
3;630,43;0,343;0,075628928;0,6646;3,014161458;0,17
2,99;622,71;0,328;0,070859063;0,6716;3,108773823;0,12
3,02;618,59;0,3265;0,07199768;0,6736;3,054687327;0,21
3,025;621,52;0,329;0,073867681;0,6726;2,995699846;0,145
3,005;620,31;0,347;0,078739222;0,6746;2,972930048;0,145
3,02;621,79;0,31;0,071224917;0,6841;2,977483268;0,13
3,02;617,75;0,322;0,069620747;0,6709;3,102951498;0,18
3,03;616,01;0,328;0,069025801;0,6744;3,204645184;0,15
3,025;622,82;0,318;0,068065959;0,6784;3,169443316;0,165
3,03;620,52;0,298;0,064150489;0,67735;3,146512246;0,13
3,015;618,79;0,305;0,063919476;0,6686;3,190310908;0,115
3,015;617,89;0,327;0,068606934;0,66935;3,190310908;0,125
3,015;617,65;0,319;0,069500595;0,6796;3,119288412;0,125
3,04;617,2;0,3338;0,071152536;0,68185;3,198783104;0,13
3,055;617,35;0,342;0,072912289;0,6871;3,222888786;0,145
3,08;619,6;0,329;0,070308166;0,6886;3,222234526;0,17
3,08;620,9;0,333;0,069284095;0,68885;3,310818293;0,17
3,16;627,6;0,379;0,077472269;0,6881;3,366235486;0,12
3,155;627,9;0,3655;0,093795322;0,7111;2,771002263;-0,015
3,175;635,28;0,364;0,091516935;0,71085;2,827338999;-0,015
3,19;638;0,364;0,086685494;0,7151;3,00276769;-0,06
3,18;632,8;0,3555;0,085123362;0,7136;2,980201825;-0,15
3,23;639,22;0,355;0,087956694;0,71335;2,8791356;-0,13
3,23;640,05;0,3525;0,090803843;0,71335;2,769220633;-0,11
3,22;642,29;0,3655;0,102358776;0,71335;2,547211243;-0,13
3,22;642,53;0,2995;0,082838662;0,71535;2,586320458;-0,1
3,22;640,08;0,333;0,087997398;0,68685;2,599179707;-0,09
3,22;633;0,323;0,085793626;0,69735;2,625417081;-0,1
3,185;624,34;0,316;0,077411465;0,6911;2,821127353;-0,125
3,17;622,11;0,309;0,076257507;0,6924;2,805646418;-0,15
3,165;619,89;0,311;0,075909914;0,69715;2,85619675;-0,135
3,195;621,88;0,316;0,074194832;0,6999;2,98091381;-0,145
3,2;623,06;0,305;0,070444614;0,70215;3,040058533;-0,14
3,23;626,97;0,2985;0,066110915;0,6989;3,15563098;-0,12
3,295;625,29;0,299;0,064181462;0,6942;3,234045977;-0,075
3,32;617,73;0,292;0,064076682;0,6981;3,181269611;-0,09
3,31;615,6;0,294;0,064779397;0,69235;3,142216647;-0,14
3,31;615,3;0,265;0,058389593;0,69235;3,142216647;-0,14
3,315;611,6;0,278;0,059197873;0,69235;3,251354969;-0,125
3,33;609,7;0,2835;0,058918298;0,6856;3,298934376;-0,15
3,235;612,25;0,2885;0,070253547;0,6891;2,829826518;-0,175
3,215;616,1;0,3;0,074778761;0,69435;2,785617149;-0,095
3,245;620,23;0,3025;0,072984243;0,69835;2,894472362;0,005
3,245;616,47;0,2915;0,058669656;0,70335;3,494592224;-0,045
3,225;614,72;0,283;0,056691127;0,7001;3,494873163;-0,085
3,205;616,8;0,2781;0,055609572;0,69265;3,463899445;-0,125
3,19;611,91;0,273;0,055545916;0,6914;3,398129202;-0,15
3,2;612,79;0,286;0,058919922;0,68465;3,323322446;-0,01
3,2;615,81;0,292;0,062225402;0,69515;3,262072922;0
3,19;615,8;0,292;0,062806872;0,7009;3,258605188;0
3,21;619,2;0,3056;0,064705051;0,69915;3,302064338;0,12
3,2;616,7;0,295;0,065540421;0,7064;3,179534034;0,13
3,19;612,9;0,281;0,062824125;0,7059;3,157352355;0,21
3,185;609,45;0,287;0,065089834;0,70115;3,091574181;0,215
3,195;605,29;0,295;0,067851069;0,696;3,026039287;0,235
3,18;608,36;0,292;0,067059085;0,699;3,043703904;0,25
3,19;611,9;0,3031;0,068844667;0,70525;3,104979443;0,26
3,19;611,79;0,317;0,073262707;0,7176;3,104979443;0,26
3,185;615,15;0,32;0,073848766;0,7176;3,109490011;0,285
3,205;609,56;0,326;0,074976879;0,72135;3,136434919;0,285
3,21;611,6;0,318;0,075375454;0,7341;3,097079854;0,3
3,2;608,88;0,3205;0,076273845;0,7361;3,093066194;0,29
3,23;604,6;0,293;0,070457352;0,7326;3,046549354;0,17
3,255;609,83;0,316;0,075343399;0,7241;3,03696943;0,155
3,24;603,54;0,305;0,074992883;0,7346;2,987656834;0,16
3,245;601,73;0,292;0,07363568;0,73035;2,896180226;0,105
3,225;595,6;0,2815;0,070350748;0,72285;2,892396734;0,125
3,225;595,79;0,2865;0,073999449;0,72335;2,800558367;0,125
3,21;599,68;0,2975;0,077026515;0,7251;2,800558367;0,22
3,2;604,16;0,317;0,082887899;0,7276;2,782664321;0,25
3,185;604,7;0,31;0,08060118;0,73935;2,843612231;0,245
3,185;604,3;0,308;0,080054094;0,7391;2,843612231;0,245
3,19;608,48;0,334;0,086363875;0,7376;2,852563054;0,23
3,18;611,33;0,333;0,084304069;0,7376;2,913510606;0,22
3,175;613,7;0,3325;0,090146033;0,75685;2,791610628;0,195
3,16;616,4;0,3355;0,089462876;0,7526;2,822369569;0,2
3,145;617,7;0,33;0,087620357;0,75295;2,835796477;0,195
3,16;617,95;0,3195;0,084081579;0,7497;2,84877084;0,24
3,17;624,46;0,3335;0,088350566;0,7477;2,822369569;0,29
3,175;623,83;0,3335;0,087311394;0,74995;2,864555399;0,265
3,155;627,49;0,34;0,089102141;0,74545;2,844522005;0,255
3,15;628,99;0,347;0,089724168;0,74795;2,892628089;0,25
3,15;636,8;0,3738;0,096973285;0,7492;2,887918656;0,2
3,135;631,34;0,366;0,097968321;0,7722;2,884863167;0,265
3,115;625,12;0,38;0,101781526;0,7682;2,868064673;0,345
3,135;630,98;0,387;0,105676362;0,78195;2,863598284;0,345
3,14;631,33;0,3919;0,10263288;0,78795;3,008759045;0,35
3,14;632,38;0,395;0,104014483;0,7908;3,003101028;0,34
3,145;633,78;0,38;0,099623896;0,79185;3,020389807;0,315
3,135;636,24;0,3715;0,095743015;0,7896;3,063789045;0,215
3,14;637,6;0,342;0,087960786;0,79135;3,076844965;0,15
3,14;628,21;0,342;0,086521328;0,76635;3,02921495;0,17
3,11;632,7;0,329;0,083379456;0,7666;3,02486263;0,13
3,12;631,58;0,338;0,084147236;0,766;3,076844965;0,14
3,12;633,26;0,35;0,086922356;0,76875;3,095434962;0,11
3,11;632,51;0,34;0,084962044;0,77575;3,104386239;0,08
3,14;631,56;0,349;0,087294113;0,77425;3,095434962;0,08
3,11;635,01;0,36;0,08971796;0,7765;3,115764127;0,01
3,11;639,73;0,331;0,081375223;0,766;3,115764127;0,01
3,09;639,12;0,341;0,08396989;0,7715;3,133045654;0,04
3,11;638,95;0,363;0,089854653;0,77775;3,141999217;0,05
3,11;635;0,3375;0,08663075;0,7871;3,066419841;0,16
3,115;636,44;0,329;0,07791002;0,7716;3,258327986;0,155
3,095;641,21;0,3195;0,074141038;0,76185;3,28308155;0,025
3,085;649,45;0,313;0,077297704;0,75985;3,076844965;-0,015
3,1;652,16;0,291;0,06990782;0,75035;3,123425267;-0,14
3,09;646,66;0,3125;0,076410159;0,75335;3,081028452;-0,18
3,11;646,75;0,346;0,084706373;0,7627;3,115399593;-0,15
3,095;643,87;0,364;0,090531019;0,7812;3,140987507;-0,155
3,085;642,22;0,346;0,085296511;0,77895;3,159762299;-0,145
3,075;642,75;0,3475;0,083818586;0,77295;3,204541371;-0,175
3,075;642,08;0,3715;0,089636477;0,7732;3,204541371;-0,175
3,065;645,9;0,3835;0,093046996;0,7757;3,197104292;-0,175
3,065;649,45;0,405;0,101951435;0,79535;3,15951169;-0,205
3,075;651,16;0,393;0,097619004;0,80535;3,242222696;-0,225
3,085;654,02;0,405;0,100555637;0,8046;3,240623896;-0,215
3,095;656,31;0,4005;0,097984538;0,8072;3,299332786;-0,185
3,095;661,06;0,396;0,098762334;0,8071;3,236168947;-0,205
3,105;666,09;0,381;0,085416406;0,80095;3,572638606;-0,315
3,11;666,16;0,3885;0,086957289;0,8042;3,592932865;-0,48
3,11;665,88;0,3935;0,089639091;0,8011;3,516689496;-0,5
3,155;673,95;0,4215;0,096057599;0,8136;3,570070504;-0,385
3,15;671,88;0,38;0,088856113;0,82835;3,54250246;-0,41
3,175;679,55;0,382;0,08691993;0,80885;3,554773935;-0,385
3,205;678,07;0,428;0,096248561;0,8052;3,58057925;-0,365
3,23;682,45;0,432;0,099307863;0,83185;3,618637931;-0,38
3,24;679,34;0,423;0,095474781;0,8351;3,699901667;-0,39
3,235;677,28;0,439;0,101293594;0,83585;3,622520802;-0,435
3,205;673,95;0,441;0,114719958;0,8467;3,25483645;-0,465
3,195;681,7;0,409;0,109617465;0,8387;3,129321585;-0,425
3,19;683,8;0,408;0,103928805;0,82215;3,227567187;-0,45
3,19;685,92;0,4325;0,109703253;0,8349;3,29155462;-0,4
3,175;684,34;0,439;0,114838113;0,8441;3,226802421;-0,385
3,17;690,14;0,4255;0,110508242;0,8491;3,269367448;-0,37
3,225;693,88;0,433;0,109659809;0,84435;3,333979453;-0,285
3,29;697,4;0,393;0,100934822;0,8496;3,308004035;-0,2
3,275;688,19;0,39;0,102232991;0,8576;3,271585771;-0,255
3,35;698;0,368;0,092879286;0,84785;3,359293687;-0,19
3,37;702,22;0,311;0,076680476;0,83335;3,37989358;-0,16
3,36;702,89;0,3213;0,077840878;0,82735;3,415012273;-0,22
3,38;707,07;0,3315;0,081279792;0,83105;3,389441194;-0,29
3,32;693,66;0,35;0,086708912;0,8418;3,397920622;-0,35
3,41;692,56;0,378;0,096381482;0,8433;3,307351105;-0,27
3,45;691,97;0,398;0,103522995;0,8433;3,242114479;-0,15
3,5;690,89;0,3725;0,098163451;0,85555;3,24654821;-0,09
3,59;691,51;0,3675;0,099385296;0,8543;3,158970825;0,03
3,555;688,52;0,374;0,100624224;0,85355;3,172473661;0,125
3,57;692,35;0,38;0,102269543;0,8503;3,159435262;0,1
3,65;694,99;0,387;0,106693375;0,86005;3,119587784;0,22
3,695;690,81;0,383;0,125667735;0,8568;2,611286015;0,195
3,64;689,11;0,3915;0,123539972;0,85455;2,708081598;0,04
3,62;685,3;0,396;0,141957385;0,8548;2,384524055;0,01
3,665;688,11;0,3925;0,131442635;0,85555;2,554752308;0,045
3,705;688,25;0,397;0,1476169;0,85455;2,298221614;0,085
3,65;685,25;0,4325;0,162497032;0,85455;2,27445923;0,09
3,68;677,17;0,431;0,149412844;0,86655;2,499671641;0,11
3,68;678,65;0,3394;0,115744971;0,8708;2,553454517;0,11
3,68;680,25;0,332;0,107207941;0,82455;2,553454517;0,11
3,665;684,73;0,3494;0,109363323;0,8388;2,679844678;0,035
3,665;697,32;0,324;0,096161261;0,84155;2,835468225;0,075
3,69;703,88;0,333;0,094721688;0,8458;2,973462645;0
3,74;698,91;0,3275;0,088732653;0,84685;3,12560672;0,02
3,74;701,51;0,333;0,10081557;0,86085;2,843440264;-0,02
3,785;705,05;0,325;0,086826719;0,85485;3,199778297;-0,025
3,765;703,31;0,313;0,085298633;0,85235;3,127665018;-0,105
3,76;696,38;0,321;0,094902325;0,8511;2,878781955;-0,1
3,72;696,45;0,3375;0,099632165;0,84735;2,870364447;-0,1
3,65;689,31;0,291;0,087870422;0,8521;2,821894937;-0,2
3,625;683,66;0,306;0,083416684;0,8306;3,046915646;-0,175
3,615;680,7;0,298;0,082192034;0,83635;3,032316993;-0,105
3,61;679,4;0,319;0,090114824;0,83985;2,973008626;-0,09
3,57;679,71;0,323;0,082205538;0,84085;3,303847384;0,1
3,575;678;0,3235;0,083363289;0,84475;3,278141108;0,305
3,575;674,9;0,329;0,084253695;0,8395;3,278141108;0,305
3,6;683,19;0,3055;0,077657685;0,835;3,284832653;0,3
3,585;681,57;0,268;0,067225198;0,8289;3,304493045;0,275
3,57;674,21;0,2955;0,073479572;0,8164;3,283173735;0,28
3,65;674,98;0,304;0,077862377;0,82565;3,223605663;0,44
3,675;680,55;0,29;0,07345009;0,82615;3,261854425;0,585
3,715;687,77;0,306;0,077392704;0,82815;3,274390049;0,715
3,725;693,79;0,306;0,101657898;0,8314;2,502593545;0,705
3,7;689,46;0,3065;0,076395843;0,83415;3,34660845;0,67
3,71;686,76;0,326;0,08197695;0,8319;3,308239691;0,72
3,705;686,04;0,319;0,082994747;0,83815;3,221527382;0,755
3,71;688,62;0,316;0,083052988;0,8384;3,189944228;0,77
3,69;686,24;0,371;0,097335086;0,83615;3,18704862;0,75
3,73;688,88;0,382;0,101576886;0,8629;3,245106381;0,85
3,74;691,41;0,383;0,100378383;0,8684;3,313434525;0,81
3,79;692,4;0,396;0,104557755;0,87465;3,312632342;0,82
3,75;688,84;0,406;0,108126818;0,8824;3,31327977;0,73
3,74;691,43;0,424;0,115033468;0,88615;3,266245949;0,75
3,76;694,77;0,424;0,116440038;0,90065;3,279590143;0,83
3,82;699,56;0,469;0,130776522;0,90115;3,231767786;0,95
3,81;702,57;0,473;0,127539091;0,93385;3,463338534;0,97
